"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US19153","Polk County, Iowa","189546","2460","4.2","0.7","2.8","0.6","7.3","1.0","8.8","1.1","12.7","1.3","18.9","1.6","13.8","1.4","17.7","1.5","6.7","1.0","7.0","1.0","68291","2788","88187","2807","36.7","(X)","(X)","(X)","(X)","(X)","119472","3184","2.1","0.6","1.8","0.6","4.0","1.1","7.1","1.2","9.6","1.4","18.0","2.0","16.2","1.9","22.3","2.1","8.7","1.2","10.2","1.4","85553","3167","105519","3856","(X)","(X)","36.7","(X)","(X)","(X)","91110","3797","0.9","0.5","1.1","0.6","2.2","1.2","4.1","1.0","7.2","1.5","16.3","2.2","18.3","2.2","26.1","2.4","11.1","1.7","12.7","1.7","99913","3153","119886","4421","(X)","(X)","(X)","(X)","(X)","(X)","70074","3135","8.4","1.6","5.1","1.1","13.2","1.8","12.7","2.1","18.9","2.9","21.3","2.6","8.8","1.9","7.6","1.7","2.6","1.1","1.4","0.6","42935","2890","54393","3030","(X)","(X)","(X)","(X)","34.3","(X)"
"0500000US19155","Pottawattamie County, Iowa","36635","1191","5.8","1.7","4.7","1.7","9.9","2.1","12.5","2.5","13.2","2.3","18.7","2.5","11.7","1.7","16.4","2.5","4.2","1.2","2.9","1.1","55376","4714","71387","4553","35.6","(X)","(X)","(X)","(X)","(X)","23277","1223","3.6","1.6","3.1","1.8","7.0","2.1","8.9","2.7","11.9","2.7","20.7","3.3","13.1","2.4","21.3","3.2","5.9","1.9","4.5","1.7","68818","5798","86376","6158","(X)","(X)","34.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86289","8918","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13358","1132","9.7","3.8","8.1","3.2","16.9","4.8","21.6","5.3","15.3","4.6","14.9","3.9","7.1","2.4","5.9","2.8","0.3","0.4","0.1","0.3","30955","2327","40437","3955","(X)","(X)","(X)","(X)","36.7","(X)"
"0500000US19163","Scott County, Iowa","66905","1553","5.6","1.5","3.5","1.0","9.4","1.8","9.9","1.7","14.0","2.2","17.6","2.1","14.0","2.0","14.9","1.9","5.3","1.1","6.0","1.3","58175","3831","82135","4613","34.4","(X)","(X)","(X)","(X)","(X)","41240","1953","4.4","1.9","1.4","0.8","4.9","2.0","6.3","2.1","12.5","2.6","18.0","3.0","16.4","2.8","20.1","2.6","8.1","2.0","7.8","2.1","77917","5103","98960","6838","(X)","(X)","33.8","(X)","(X)","(X)","31254","1857","1.0","0.7","1.5","1.0","2.8","1.7","3.0","1.3","9.7","2.5","16.9","2.9","19.5","3.1","25.1","3.4","10.2","2.5","10.4","2.7","94691","3909","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25665","1932","8.9","3.0","6.8","2.2","15.5","3.4","16.9","3.3","17.0","4.0","18.1","3.8","7.8","2.3","6.1","2.4","0.9","0.8","1.9","1.3","36162","2535","52275","6531","(X)","(X)","(X)","(X)","34.2","(X)"
"0500000US19169","Story County, Iowa","37290","1491","12.5","3.2","5.0","2.6","7.5","1.8","6.8","2.1","13.8","3.4","20.0","3.0","10.9","2.2","15.3","2.6","3.8","1.6","4.4","2.0","54586","4578","69065","4524","28.7","(X)","(X)","(X)","(X)","(X)","19329","1297","2.5","1.6","5.2","4.6","1.7","0.9","3.8","2.1","8.9","3.1","23.0","4.3","15.1","3.7","24.9","4.7","6.8","2.9","8.1","3.6","81703","5025","97462","7666","(X)","(X)","25.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94607","12729","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17961","1708","23.8","6.3","4.8","2.1","14.1","3.4","11.0","3.8","18.5","5.9","17.3","4.5","6.0","2.7","3.5","1.7","0.6","0.7","0.4","0.6","29568","5022","37020","3680","(X)","(X)","(X)","(X)","32.5","(X)"
"0500000US19193","Woodbury County, Iowa","39253","1082","4.5","1.9","4.5","1.4","9.7","1.8","12.1","2.8","10.0","2.2","17.8","3.2","16.1","3.0","13.5","2.2","7.9","2.3","4.0","1.6","61516","3522","77604","5019","46.9","(X)","(X)","(X)","(X)","(X)","26451","1606","1.9","1.0","2.6","1.5","8.7","2.5","9.4","3.5","9.2","2.6","22.0","4.2","16.9","3.6","15.3","2.9","9.1","3.1","4.9","2.2","69161","4821","85298","5673","(X)","(X)","45.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86026","6686","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12802","1388","10.4","5.4","8.5","3.1","15.3","4.4","19.9","5.4","12.3","4.2","9.0","3.6","13.6","5.2","7.2","3.0","2.0","1.7","2.0","1.4","32021","3412","54124","10456","(X)","(X)","(X)","(X)","45.8","(X)"
"0500000US20015","Butler County, Kansas","24692","1097","3.1","1.3","3.1","1.8","9.5","3.2","7.6","2.7","13.1","3.6","21.7","4.0","15.0","3.5","18.4","3.5","5.6","2.2","2.9","1.3","64898","6088","75446","4819","33.0","(X)","(X)","(X)","(X)","(X)","18338","1319","2.4","1.4","0.9","1.0","6.0","2.8","6.8","3.3","10.3","3.5","21.7","4.5","18.1","4.6","24.3","4.6","6.8","2.9","2.7","1.5","77920","7984","84335","5314","(X)","(X)","32.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84492","5681","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6354","1018","8.0","4.5","11.3","6.9","21.2","7.8","10.0","4.9","16.6","6.7","20.6","8.1","5.3","3.9","1.4","1.8","2.2","2.2","3.4","2.6","33946","10323","46829","8690","(X)","(X)","(X)","(X)","35.4","(X)"
"0500000US20045","Douglas County, Kansas","48907","1134","8.5","2.9","4.6","2.0","10.0","2.6","8.7","2.3","12.7","2.7","18.8","3.5","10.6","2.5","15.8","2.6","6.0","1.4","4.4","1.3","54668","8815","74530","4789","24.4","(X)","(X)","(X)","(X)","(X)","26355","1553","3.9","2.5","1.8","1.8","5.2","2.9","4.3","2.1","10.2","3.4","20.7","4.9","15.3","4.2","22.2","4.0","9.3","2.3","7.3","2.3","80818","6315","99648","8229","(X)","(X)","21.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","94028","9249","N","N","(X)","(X)","(X)","(X)","(X)","(X)","22552","1809","15.6","5.7","7.9","3.8","17.5","4.5","14.0","4.2","11.9","4.1","17.7","5.1","4.7","2.2","8.6","3.0","1.2","1.2","0.8","1.0","30630","3471","42196","4297","(X)","(X)","(X)","(X)","28.0","(X)"
"0500000US20091","Johnson County, Kansas","231184","2411","3.1","0.5","2.6","0.6","4.8","0.7","6.5","0.9","9.6","1.1","16.2","1.2","14.3","1.1","19.2","1.0","10.9","1.0","12.7","0.9","86746","2056","117813","4066","25.9","(X)","(X)","(X)","(X)","(X)","156199","3308","1.6","0.5","0.8","0.4","3.3","0.7","4.0","0.8","7.0","1.1","13.9","1.3","14.9","1.5","23.3","1.4","14.6","1.3","16.6","1.2","106286","3907","140585","5001","(X)","(X)","26.1","(X)","(X)","(X)","129790","3224","0.9","0.4","0.2","0.2","1.5","0.5","2.8","0.7","5.5","0.9","12.3","1.4","15.0","1.6","25.7","1.7","16.5","1.5","19.7","1.4","120507","2661","N","N","(X)","(X)","(X)","(X)","(X)","(X)","74985","3679","7.0","1.3","6.7","1.6","8.8","1.7","11.2","1.9","15.5","2.2","21.3","2.1","13.3","2.2","9.4","2.0","2.9","1.0","3.8","1.3","50583","2485","66714","5243","(X)","(X)","(X)","(X)","24.3","(X)"
"0500000US20103","Leavenworth County, Kansas","26654","1178","4.4","2.3","3.6","1.8","10.2","3.2","9.3","3.4","12.2","3.8","13.0","3.5","13.1","3.0","22.9","3.4","6.0","2.1","5.4","2.0","71071","9320","87405","11509","35.4","(X)","(X)","(X)","(X)","(X)","18837","1392","1.7","1.3","2.2","1.9","8.9","4.2","5.3","2.7","9.1","3.3","13.8","3.9","17.3","4.4","25.9","4.5","8.5","3.1","7.3","2.8","89862","10701","104482","15914","(X)","(X)","34.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","100671","9127","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7817","1026","10.8","6.4","7.0","4.4","21.5","8.4","17.7","8.0","14.0","5.8","12.4","5.1","5.3","3.8","10.8","5.0","0.5","0.9","0.0","1.6","30518","5982","42095","5753","(X)","(X)","(X)","(X)","37.0","(X)"
"0500000US20161","Riley County, Kansas","26617","1379","8.9","2.9","3.1","1.6","15.7","4.0","11.7","2.8","14.8","3.7","14.9","3.3","11.3","3.2","11.1","3.1","4.4","2.1","4.1","2.1","44697","3414","65744","6207","29.2","(X)","(X)","(X)","(X)","(X)","13019","1247","4.3","3.4","2.0","1.6","5.4","3.0","10.8","4.2","13.8","5.2","15.9","4.6","16.8","5.6","14.5","4.4","8.8","4.1","7.8","4.2","72875","7343","92242","12876","(X)","(X)","27.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","90731","7696","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13598","1354","13.3","5.0","4.1","2.7","26.0","6.7","13.2","4.4","15.3","5.5","13.9","4.9","6.1","3.0","7.3","4.2","0.2","0.3","0.6","1.0","29090","4646","39576","4770","(X)","(X)","(X)","(X)","30.8","(X)"
"0500000US20173","Sedgwick County, Kansas","198024","2622","6.1","1.0","4.3","0.7","10.9","1.3","10.1","1.1","13.7","1.1","19.0","1.5","12.5","1.3","13.4","1.1","5.7","0.7","4.4","0.7","55882","2209","74899","2523","29.9","(X)","(X)","(X)","(X)","(X)","123752","3304","3.5","0.9","2.0","0.8","6.9","1.4","8.7","1.4","12.3","1.4","19.9","1.9","14.9","1.6","18.2","1.6","7.7","1.0","5.9","0.9","71433","2422","89293","3126","(X)","(X)","31.8","(X)","(X)","(X)","90793","3393","1.5","0.7","1.0","0.5","3.6","1.2","6.4","1.2","9.9","1.3","20.4","2.2","17.4","2.0","22.5","2.0","9.9","1.3","7.4","1.2","85660","3203","103443","3858","(X)","(X)","(X)","(X)","(X)","(X)","74272","3560","11.0","2.0","8.8","1.8","17.9","2.1","13.5","2.2","16.3","2.0","16.9","2.2","8.4","1.9","3.5","0.8","1.8","0.7","1.8","1.1","33822","2861","47424","3941","(X)","(X)","(X)","(X)","25.7","(X)"
"0500000US20177","Shawnee County, Kansas","72788","1776","7.4","1.5","4.7","1.2","10.0","2.1","9.0","1.6","16.9","1.9","16.6","1.9","14.5","2.1","11.6","1.8","5.3","1.3","3.9","1.0","52104","4053","75252","6216","33.3","(X)","(X)","(X)","(X)","(X)","44345","2164","1.7","1.0","2.7","1.3","9.1","2.7","5.7","1.9","14.7","2.7","17.2","2.3","19.0","3.2","16.8","2.5","7.5","2.1","5.7","1.5","73299","4808","93590","9482","(X)","(X)","34.3","(X)","(X)","(X)","33879","1789","0.7","0.7","0.6","0.5","6.4","2.2","3.0","1.8","14.2","3.1","17.4","2.7","20.4","3.8","20.6","3.0","9.3","2.6","7.4","2.0","83823","7219","N","N","(X)","(X)","(X)","(X)","(X)","(X)","28443","2106","16.6","3.7","8.7","2.3","13.8","3.3","15.2","2.9","18.8","3.2","15.3","3.4","5.9","1.9","3.5","1.7","0.8","0.6","1.3","1.1","31796","2179","43651","6321","(X)","(X)","(X)","(X)","31.0","(X)"
"0500000US20209","Wyandotte County, Kansas","60708","1357","9.3","1.7","4.4","1.2","11.2","1.7","12.1","2.0","15.6","2.2","20.4","2.7","10.7","1.5","11.8","2.2","2.8","0.8","1.7","0.7","47285","2643","58859","2965","41.0","(X)","(X)","(X)","(X)","(X)","38635","1692","4.4","1.5","2.1","1.0","9.8","2.2","10.1","2.3","17.2","2.6","23.9","3.3","12.3","2.4","14.5","2.8","3.8","1.3","1.8","1.0","56863","4413","67406","3891","(X)","(X)","42.7","(X)","(X)","(X)","25054","1759","1.3","0.8","0.7","0.6","6.9","2.6","7.4","2.4","16.2","3.2","25.6","3.9","15.9","3.1","18.8","4.1","4.6","1.8","2.6","1.5","66020","5350","78562","5237","(X)","(X)","(X)","(X)","(X)","(X)","22073","1685","18.4","3.6","9.0","2.7","15.6","3.1","17.3","3.7","13.2","4.0","13.1","3.6","6.0","2.2","5.2","2.4","1.4","1.5","0.8","0.7","28837","2910","38964","3494","(X)","(X)","(X)","(X)","36.5","(X)"
"0500000US21015","Boone County, Kentucky","47684","1188","1.6","1.1","0.8","0.5","6.1","2.3","9.6","3.0","10.3","2.7","20.3","4.1","15.2","2.6","20.2","2.7","8.7","2.0","7.3","2.3","77429","6686","94148","5388","31.9","(X)","(X)","(X)","(X)","(X)","34483","1776","1.4","1.3","0.3","0.3","3.0","1.9","6.5","3.0","9.4","3.6","17.5","3.8","16.8","3.2","25.3","3.9","10.6","2.7","9.3","2.9","91687","7300","107053","6628","(X)","(X)","32.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","101846","7153","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13201","1643","2.2","1.6","2.3","1.7","15.3","6.2","18.9","8.3","15.0","5.9","28.2","10.1","9.0","4.6","4.7","2.5","3.2","2.7","1.1","1.2","47931","8801","54482","5819","(X)","(X)","(X)","(X)","27.1","(X)"
"0500000US21029","Bullitt County, Kentucky","29789","1053","6.4","2.7","3.5","1.9","7.5","2.3","10.4","2.8","13.6","3.3","19.8","4.1","14.9","3.4","16.1","3.3","5.8","2.0","1.9","0.9","58119","5591","70387","4302","43.1","(X)","(X)","(X)","(X)","(X)","21720","1512","3.3","1.8","3.5","2.4","5.3","2.4","9.1","3.5","11.1","3.1","20.4","4.5","16.6","3.9","20.6","4.2","7.6","2.6","2.6","1.2","71850","6423","80336","5466","(X)","(X)","45.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","79629","5209","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8069","1290","16.2","7.7","4.5","3.2","12.4","5.0","18.0","6.1","20.9","8.1","16.3","6.2","8.1","5.4","3.1","2.4","0.5","0.8","0.0","2.0","34403","6398","39264","5255","(X)","(X)","(X)","(X)","36.2","(X)"
"0500000US21037","Campbell County, Kentucky","36992","1272","11.5","3.1","3.2","1.2","7.3","1.9","7.7","1.8","11.2","2.2","17.7","2.9","11.2","2.3","19.6","2.8","6.8","1.6","3.8","1.3","59524","5064","77962","5905","27.4","(X)","(X)","(X)","(X)","(X)","23003","1537","6.4","3.1","1.9","1.4","5.0","2.6","4.8","2.0","8.8","2.5","18.9","4.1","13.5","3.3","25.5","4.3","10.1","2.5","5.1","2.0","81550","5031","95391","8414","(X)","(X)","27.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","101932","4090","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13989","1525","20.2","6.4","6.8","2.8","12.2","4.4","13.4","4.7","14.6","4.0","15.0","4.5","6.1","2.8","8.6","3.5","1.3","1.6","1.6","1.8","33031","5301","46740","7232","(X)","(X)","(X)","(X)","26.2","(X)"
"0500000US21047","Christian County, Kentucky","26114","1284","7.5","2.5","7.0","3.1","12.2","3.3","18.3","4.6","16.0","3.4","17.1","4.2","8.3","2.5","9.1","2.8","1.5","1.0","3.1","1.7","38448","3428","63537","16756","40.1","(X)","(X)","(X)","(X)","(X)","18138","1521","4.3","2.5","3.6","2.5","8.9","3.7","15.6","4.4","18.2","4.3","21.0","5.5","9.6","3.3","12.4","3.9","2.0","1.3","4.4","2.5","49422","6479","78193","24741","(X)","(X)","43.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","57141","6827","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7976","1425","14.9","6.2","14.8","7.5","19.5","8.2","25.6","11.4","10.3","4.8","10.8","7.2","2.2","2.2","1.6","2.6","0.3","0.5","0.0","2.0","25376","6345","28995","4249","(X)","(X)","(X)","(X)","32.7","(X)"
"0500000US21059","Daviess County, Kentucky","39590","1165","6.6","2.4","4.7","1.4","11.4","2.8","11.2","2.4","14.6","2.7","20.2","2.9","11.4","2.5","13.7","2.6","3.3","1.1","2.7","1.2","50934","2857","66797","5160","36.8","(X)","(X)","(X)","(X)","(X)","27174","1497","4.7","2.4","3.0","1.4","8.6","3.1","8.8","2.7","15.6","3.4","20.8","3.9","13.1","3.2","17.7","3.5","4.4","1.5","3.4","1.7","61041","4698","73270","4849","(X)","(X)","38.7","(X)","(X)","(X)","18599","1364","1.0","1.1","1.3","1.0","5.6","3.0","7.1","2.8","15.1","4.2","20.8","4.7","13.9","3.7","23.9","4.8","6.4","2.1","5.0","2.5","73793","9214","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12416","1276","14.0","6.4","8.5","3.6","18.8","5.3","14.9","4.1","13.3","5.0","19.7","5.9","4.2","2.5","4.7","2.9","0.6","1.0","1.2","1.1","30452","4537","48930","10947","(X)","(X)","(X)","(X)","31.3","(X)"
"0500000US21067","Fayette County, Kentucky","131067","2335","5.9","1.0","3.6","1.0","8.3","1.2","11.5","1.5","16.2","1.6","16.8","1.7","11.3","1.6","13.7","1.4","6.4","1.1","6.1","0.9","54896","2466","82464","3776","26.8","(X)","(X)","(X)","(X)","(X)","75825","3143","4.1","1.4","2.1","1.0","5.3","1.6","8.9","1.8","11.4","1.8","19.0","2.3","12.8","1.9","17.7","2.1","10.0","1.9","8.6","1.5","73455","4097","100440","5229","(X)","(X)","25.0","(X)","(X)","(X)","54308","2779","1.1","0.6","0.9","0.6","2.2","1.0","6.3","1.6","8.3","1.8","19.5","2.6","13.8","2.3","23.3","2.6","12.9","2.3","11.7","2.2","93820","7374","121061","6994","(X)","(X)","(X)","(X)","(X)","(X)","55242","2794","10.4","2.0","6.7","2.1","13.5","2.5","15.3","2.6","21.2","3.0","13.5","2.2","9.0","2.4","6.9","1.6","1.5","0.7","2.1","1.0","36825","2367","54316","7792","(X)","(X)","(X)","(X)","27.8","(X)"
"0500000US21093","Hardin County, Kentucky","41625","1438","6.4","2.6","4.4","1.7","10.9","2.9","13.5","3.1","13.3","2.7","18.3","3.5","12.5","2.5","14.8","2.9","2.6","1.3","3.2","1.0","50981","3713","72497","7338","31.9","(X)","(X)","(X)","(X)","(X)","29677","2112","4.9","2.5","2.7","1.9","9.3","3.0","12.3","4.0","11.6","3.3","18.2","4.0","14.3","3.3","18.6","4.0","3.6","1.9","4.4","1.5","60736","8565","85085","10734","(X)","(X)","31.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","76055","8135","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11948","1790","12.2","6.0","10.7","4.8","16.4","6.1","17.4","6.3","14.0","5.2","19.8","6.6","4.9","3.0","4.6","2.6","0.0","1.3","0.1","0.2","29534","7162","37947","4617","(X)","(X)","(X)","(X)","32.2","(X)"
"0500000US21111","Jefferson County, Kentucky","311263","3624","6.9","0.8","5.5","0.7","9.7","0.8","9.4","0.8","13.4","0.9","18.3","1.3","11.9","0.9","13.2","1.0","5.8","0.7","6.0","0.7","55851","1522","79454","2577","32.1","(X)","(X)","(X)","(X)","(X)","186545","4437","4.9","1.0","3.5","0.8","6.9","1.2","7.7","1.1","11.7","1.2","18.4","1.5","13.1","1.2","16.7","1.5","8.5","1.1","8.6","1.0","69552","3271","96455","3875","(X)","(X)","33.6","(X)","(X)","(X)","126534","3876","1.2","0.5","1.5","0.6","3.1","0.8","5.0","1.0","9.6","1.3","18.0","1.6","16.0","1.6","22.0","2.0","11.6","1.5","11.9","1.3","91686","3898","120374","5099","(X)","(X)","(X)","(X)","(X)","(X)","124718","4456","10.8","1.5","8.6","1.3","14.7","1.4","12.6","1.3","16.4","1.8","17.8","2.1","9.0","1.3","6.7","1.0","1.5","0.6","2.0","0.7","37130","1715","50986","2616","(X)","(X)","(X)","(X)","29.4","(X)"
"0500000US21117","Kenton County, Kentucky","64611","1348","4.5","1.2","2.5","0.9","9.2","1.8","8.3","1.8","12.0","2.4","21.8","2.6","13.3","2.0","17.6","2.0","4.2","1.0","6.7","1.3","64441","4256","84280","3808","27.6","(X)","(X)","(X)","(X)","(X)","40085","1946","2.8","1.2","1.2","0.8","4.1","1.6","8.7","2.5","9.2","2.4","19.6","3.3","17.6","3.3","22.2","3.3","5.8","1.5","8.9","2.0","79678","4986","99427","5328","(X)","(X)","27.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91227","6776","N","N","(X)","(X)","(X)","(X)","(X)","(X)","24526","1935","7.9","2.5","5.1","2.0","17.8","4.0","8.8","3.0","15.7","3.9","26.1","5.1","6.8","2.2","7.9","2.8","1.0","0.8","2.9","1.3","43443","3578","56690","6089","(X)","(X)","(X)","(X)","26.9","(X)"
"0500000US21145","McCracken County, Kentucky","27650","1360","4.7","2.3","8.2","2.6","15.0","3.7","10.4","2.7","14.2","3.7","18.8","4.3","11.0","3.4","9.1","3.1","3.8","1.9","4.8","1.9","47764","5323","76906","11687","33.5","(X)","(X)","(X)","(X)","(X)","16899","1380","5.9","3.5","4.0","2.4","5.6","2.7","10.4","3.9","14.9","4.8","23.4","5.5","11.8","3.9","11.3","3.6","5.2","2.6","7.6","3.1","60868","5457","99329","19179","(X)","(X)","29.1","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66888","10216","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10751","1674","3.0","2.0","14.5","5.8","29.7","7.9","11.9","4.6","15.5","5.9","12.2","5.0","5.8","3.9","5.2","4.3","1.7","2.0","0.5","0.8","26636","6985","39541","5555","(X)","(X)","(X)","(X)","39.1","(X)"
"0500000US21151","Madison County, Kentucky","33396","1260","7.7","2.4","5.5","2.0","9.7","2.3","11.4","3.0","13.4","2.8","16.7","3.6","13.6","2.6","14.6","2.5","3.4","1.4","4.1","1.4","52047","3657","71595","6288","30.9","(X)","(X)","(X)","(X)","(X)","22411","1398","7.6","3.2","2.4","2.2","7.3","2.9","8.9","3.3","14.0","3.3","16.7","3.9","14.9","3.6","19.2","3.3","3.4","1.7","5.6","2.3","63872","7531","82588","9753","(X)","(X)","28.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","80445","10190","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10985","1232","16.7","6.0","14.0","4.8","13.4","4.4","16.8","5.5","6.5","3.6","14.4","5.2","9.3","4.8","5.3","3.5","3.6","3.0","0.0","1.4","30414","4251","41985","5553","(X)","(X)","(X)","(X)","32.2","(X)"
"0500000US21185","Oldham County, Kentucky","21237","722","2.0","1.1","2.0","1.1","5.4","1.7","4.9","1.8","10.2","2.5","11.7","3.1","12.0","3.2","23.9","3.8","8.6","2.5","19.1","3.0","102033","6451","127427","9006","28.9","(X)","(X)","(X)","(X)","(X)","17568","927","1.7","1.2","2.1","1.6","2.6","1.8","3.7","1.9","7.5","2.1","11.3","3.7","11.7","3.6","26.9","4.5","9.8","3.1","22.6","3.5","115409","8459","139192","9122","(X)","(X)","28.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","129258","5365","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3669","681","4.7","4.0","4.0","3.8","15.8","6.3","20.4","8.4","19.6","9.0","11.8","5.3","9.1","5.8","9.6","5.9","3.0","3.3","2.0","3.1","40182","5125","66848","29351","(X)","(X)","(X)","(X)","26.9","(X)"
"0500000US21227","Warren County, Kentucky","48843","1450","6.1","2.1","7.2","2.4","9.4","2.6","10.0","2.3","12.9","2.7","18.3","3.0","16.4","2.9","13.0","2.5","3.3","1.4","3.3","1.2","53601","2230","71824","6750","27.0","(X)","(X)","(X)","(X)","(X)","30497","1833","4.1","2.0","4.6","2.5","8.2","2.5","8.6","3.3","11.4","3.4","17.1","3.9","21.1","4.2","16.5","3.4","4.4","1.9","4.1","1.9","67149","8751","83558","10736","(X)","(X)","22.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","82448","5736","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18346","1883","11.3","5.0","14.9","5.9","13.7","6.0","13.1","3.4","14.8","4.0","14.6","4.1","8.6","4.3","5.9","3.8","1.6","2.0","1.5","1.8","32243","6202","46680","6311","(X)","(X)","(X)","(X)","29.5","(X)"
